date,capacity,turnover,high,low,close,change,transaction_volume,stock_code_id,open
2018-12-13,5888028,196340380,33.5,33.1,33.5,0.35,2456,1102,33.3
2018-12-14,9572011,323302424,34.05,33.45,34.0,0.5,4391,1102,33.5
2018-12-17,12996092,451082085,35.25,34.25,34.8,0.8,5068,1102,34.4
2018-12-18,12102881,418622205,34.85,34.35,34.4,-0.4,5228,1102,34.8
2018-12-19,8316578,288522342,34.8,34.5,34.7,0.3,3999,1102,34.5
2018-12-20,6270533,216108417,34.85,34.15,34.3,-0.4,3116,1102,34.75
2018-12-21,8004563,275099201,34.55,34.2,34.4,0.1,2439,1102,34.3
2018-12-22,1444542,49790767,34.55,34.3,34.45,0.05,1134,1102,34.4
2018-12-24,3685392,127061122,34.7,34.2,34.5,0.05,2201,1102,34.5
2018-12-25,2768222,93786718,34.05,33.7,33.8,-0.7,1412,1102,33.8
2018-12-26,3110260,104959006,34.1,33.35,33.4,-0.4,1823,1102,34.0
2018-12-27,4420969,149111000,33.9,33.55,33.55,0.15,2058,1102,33.8
2018-12-28,5297404,180516306,34.3,33.55,33.95,0.4,1916,1102,33.55
